rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,slider_start,accuracy,participant_id,ctime
1652,0,html-button-response,1,9384,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
6490,0,html-button-response,2,15875,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
9293,77,html-slider-response,3,25170,0.0-2.0-0.0,NA,"<b>Noah:</b><em> The manager reported Ann, who stole the money.</em><br> <b>Grace:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Grace's rejection of Noah's utterance?",50,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
5461,82,html-slider-response,4,30633,0.0-2.0-0.1,NA,"<b>Charlie:</b><em> Danny, who ate the last cupcake, has a sweet tooth.</em><br> <b>Dawn:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Dawn's rejection of Charlie's utterance?",50,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
6677,0,html-slider-response,5,37312,0.0-2.0-0.2,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
4638,88,html-slider-response,6,41952,0.0-2.0-0.3,NA,"<b>Chloe:</b><em> Patricia confessed that Dustin lost his key.</em><br> <b>Frank:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Frank's rejection of Chloe's utterance?",50,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
4951,86,html-slider-response,7,46904,0.0-2.0-0.4,NA,"<b>Vincent:</b><em> Tony knows that Lucy broke the plate.</em><br> <b>Nora:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Nora's rejection of Vincent's utterance?",50,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
6154,100,html-slider-response,8,53060,0.0-2.0-0.5,NA,"<b>Isabel:</b><em> Emma discovered that Raul cheated on his wife.</em><br> <b>Ken:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Ken's rejection of Isabel's utterance?",50,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
5657,100,html-slider-response,9,58718,0.0-2.0-0.6,NA,"<b>Oliver:</b><em> Mia is right that Greg bought a new car.</em><br> <b>Nina:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Nina's rejection of Oliver's utterance?",50,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
4389,100,html-slider-response,10,63108,0.0-2.0-0.7,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
5944,100,html-slider-response,11,69053,0.0-2.0-0.8,NA,"<b>Steven:</b><em> Sophia confirmed that Jack saw the murder.</em><br> <b>Leo:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Leo's rejection of Steven's utterance?",50,NA,a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
10572,"{""P0_Q0"":null,""age"":""41"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,79707,0.0-3.0,NA,NA,NA,[],a9ca1c77-55c3-41f6-8437-f972c9f94ec8,2024-07-19 16:52:34 CEST
9433,"{""Q0"":""Patricia""}",survey-text,0,9438,0.0-0.0-0.0,TRUE,NA,NA,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
1953,0,html-button-response,1,11393,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
24365,0,html-button-response,2,35760,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
18478,100,html-slider-response,3,54240,0.0-2.0-0.0,NA,"<b>Charlie:</b><em> Mia confirmed that Greg bought a new car.</em><br> <b>Chloe:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Chloe's rejection of Charlie's utterance?",50,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
21199,100,html-slider-response,4,75442,0.0-2.0-0.1,NA,"<b>Grace:</b><em> Emma discovered that Raul cheated on his wife.</em><br> <b>Leo:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Leo's rejection of Grace's utterance?",50,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
26130,80,html-slider-response,5,101574,0.0-2.0-0.2,NA,"<b>Steven:</b><em> Patricia is right that Dustin lost his key.</em><br> <b>Noah:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Noah's rejection of Steven's utterance?",50,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
8615,100,html-slider-response,6,110192,0.0-2.0-0.3,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
13936,3,html-slider-response,7,124129,0.0-2.0-0.4,NA,"<b>Ken:</b><em> Sophia confessed that Jack saw the murder.</em><br> <b>Bob:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Bob's rejection of Ken's utterance?",50,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
10923,12,html-slider-response,8,135054,0.0-2.0-0.5,NA,"<b>William:</b><em> The chef scolded Lucy, who broke the plate.</em><br> <b>Dawn:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Dawn's rejection of William's utterance?",50,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
6650,0,html-slider-response,9,141706,0.0-2.0-0.6,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
9228,13,html-slider-response,10,150938,0.0-2.0-0.7,NA,"<b>Clare:</b><em> Danny, who ate the last cupcake, has a sweet tooth.</em><br> <b>Vincent:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Vincent's rejection of Clare's utterance?",50,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
11071,86,html-slider-response,11,162011,0.0-2.0-0.8,NA,"<b>Alice:</b><em> David knows that Ann stole the money.</em><br> <b>Frank:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Frank's rejection of Alice's utterance?",50,NA,9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
13625,"{""P0_Q0"":null,""age"":""31"",""gender"":""non-binary"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,175692,0.0-3.0,NA,NA,NA,[],9c6ef163-2b86-44db-9b7b-98ef9ccfc438,2024-07-19 16:52:40 CEST
23609,"{""Q0"":""Mary""}",survey-text,0,23634,0.0-0.0-0.0,TRUE,NA,NA,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
2827,0,html-button-response,1,26464,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
17690,0,html-button-response,2,44155,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
23294,100,html-slider-response,3,67452,0.0-2.0-0.0,NA,"<b>Leo:</b><em> Lucy forgave Danny, who ate the last cupcake.</em><br> <b>Vincent:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Vincent's rejection of Leo's utterance?",50,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
7989,100,html-slider-response,4,75443,0.0-2.0-0.1,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
6490,0,html-slider-response,5,81935,0.0-2.0-0.2,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
18046,34,html-slider-response,6,99983,0.0-2.0-0.3,NA,"<b>Oliver:</b><em> Lucy, who broke the plate, apologized.</em><br> <b>Frank:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Frank's rejection of Oliver's utterance?",50,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
10794,82,html-slider-response,7,110778,0.0-2.0-0.4,NA,"<b>Noah:</b><em> Emma is right that Raul cheated on his wife.</em><br> <b>Clare:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Clare's rejection of Noah's utterance?",50,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
18295,59,html-slider-response,8,129074,0.0-2.0-0.5,NA,"<b>William:</b><em> Sophia discovered that Jack saw the murder.</em><br> <b>Bob:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Bob's rejection of William's utterance?",50,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
10678,69,html-slider-response,9,139754,0.0-2.0-0.6,NA,"<b>Steven:</b><em> Mia confirmed that Greg bought a new car.</em><br> <b>Isabel:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Isabel's rejection of Steven's utterance?",50,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
15447,93,html-slider-response,10,155203,0.0-2.0-0.7,NA,"<b>Charlie:</b><em> Patricia knows that Dustin lost his key.</em><br> <b>Chloe:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Chloe's rejection of Charlie's utterance?",50,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
13919,95,html-slider-response,11,169123,0.0-2.0-0.8,NA,"<b>Grace:</b><em> David confessed that Ann stole the money.</em><br> <b>Charlotte:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Charlotte's rejection of Grace's utterance?",50,NA,23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
13697,"{""P0_Q0"":null,""age"":""52"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,182889,0.0-3.0,NA,NA,NA,[],23893b4b-7f1d-4323-912f-1311d13465c9,2024-07-19 16:52:53 CEST
4590,"{""Q0"":""Jennifer""}",survey-text,0,4599,0.0-0.0-0.0,TRUE,NA,NA,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
1348,0,html-button-response,1,5949,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
3644,0,html-button-response,2,9594,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
7063,93,html-slider-response,3,16659,0.0-2.0-0.0,NA,"<b>Isabel:</b><em> Mia discovered that Greg bought a new car.</em><br> <b>Oliver:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Oliver's rejection of Isabel's utterance?",50,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
3986,94,html-slider-response,4,20646,0.0-2.0-0.1,NA,"<b>Chloe:</b><em> Emma confessed that Raul cheated on his wife.</em><br> <b>Vincent:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Vincent's rejection of Chloe's utterance?",50,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
3752,0,html-slider-response,5,24399,0.0-2.0-0.2,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
4122,78,html-slider-response,6,28522,0.0-2.0-0.3,NA,"<b>Nina:</b><em> Ann, who stole the money, was caught by the police.</em><br> <b>Bob:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Bob's rejection of Nina's utterance?",50,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
2662,100,html-slider-response,7,31185,0.0-2.0-0.4,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
4110,65,html-slider-response,8,35297,0.0-2.0-0.5,NA,"<b>Alice:</b><em> The chef scolded Lucy, who broke the plate.</em><br> <b>Ken:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Ken's rejection of Alice's utterance?",50,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
3289,100,html-slider-response,9,38588,0.0-2.0-0.6,NA,"<b>Noah:</b><em> Linda is right that Danny ate the last cupcake.</em><br> <b>Clare:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Clare's rejection of Noah's utterance?",50,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
3718,62,html-slider-response,10,42307,0.0-2.0-0.7,NA,"<b>Charlie:</b><em> Patricia confirmed that Dustin lost his key.</em><br> <b>Nora:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Nora's rejection of Charlie's utterance?",50,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
3365,100,html-slider-response,11,45674,0.0-2.0-0.8,NA,"<b>Leo:</b><em> Sophia knows that Jack saw the murder.</em><br> <b>Steven:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Steven's rejection of Leo's utterance?",50,NA,3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
8247,"{""P0_Q0"":null,""age"":""22"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,53962,0.0-3.0,NA,NA,NA,[],3652330c-d589-416c-a6ad-9aed090c10f9,2024-07-19 16:52:53 CEST
14563,"{""Q0"":""Mary""}",survey-text,0,14596,0.0-0.0-0.0,TRUE,NA,NA,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
2294,0,html-button-response,1,16894,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
36482,0,html-button-response,2,53378,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
10649,0,html-slider-response,3,64029,0.0-2.0-0.0,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
16465,92,html-slider-response,4,80496,0.0-2.0-0.1,NA,"<b>Charlie:</b><em> Emma discovered that Raul cheated on his wife.</em><br> <b>Noah:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Noah's rejection of Charlie's utterance?",50,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
13697,89,html-slider-response,5,94198,0.0-2.0-0.2,NA,"<b>William:</b><em> The police found Jack, who saw the murder.</em><br> <b>Leo:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Leo's rejection of William's utterance?",50,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
8364,99,html-slider-response,6,102565,0.0-2.0-0.3,NA,"<b>Alice:</b><em> Danny, who ate the last cupcake, has a sweet tooth.</em><br> <b>Vincent:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Vincent's rejection of Alice's utterance?",50,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
7814,98,html-slider-response,7,110381,0.0-2.0-0.4,NA,"<b>Nina:</b><em> David is right that Ann stole the money.</em><br> <b>Steven:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Steven's rejection of Nina's utterance?",50,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
9966,93,html-slider-response,8,120349,0.0-2.0-0.5,NA,"<b>Clare:</b><em> Patricia knows that Dustin lost his key.</em><br> <b>Ken:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Ken's rejection of Clare's utterance?",50,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
8164,93,html-slider-response,9,128516,0.0-2.0-0.6,NA,"<b>Dawn:</b><em> Mia confessed that Greg bought a new car.</em><br> <b>Charlotte:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Charlotte's rejection of Dawn's utterance?",50,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
8016,100,html-slider-response,10,136533,0.0-2.0-0.7,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
8464,95,html-slider-response,11,144999,0.0-2.0-0.8,NA,"<b>Grace:</b><em> Tony confirmed that Lucy broke the plate.</em><br> <b>Nora:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Nora's rejection of Grace's utterance?",50,NA,3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
128005,"{""P0_Q0"":null,""age"":""77"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",survey,12,273057,0.0-3.0,NA,NA,NA,[],3ed47d93-48c7-4507-b60e-6fdd2bd76f24,2024-07-19 16:53:14 CEST
9363,"{""Q0"":""Mary""}",survey-text,0,9375,0.0-0.0-0.0,TRUE,NA,NA,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
1440,0,html-button-response,1,10817,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
18259,0,html-button-response,2,29077,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
8689,0,html-slider-response,3,37770,0.0-2.0-0.0,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
10878,83,html-slider-response,4,48649,0.0-2.0-0.1,NA,"<b>William:</b><em> Linda confessed that Danny ate the last cupcake.</em><br> <b>Leo:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Leo's rejection of William's utterance?",50,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
12275,60,html-slider-response,5,60926,0.0-2.0-0.2,NA,"<b>Alice:</b><em> Greg, who bought a new car, has a driver's license.</em><br> <b>Charlotte:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Charlotte's rejection of Alice's utterance?",50,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
8607,87,html-slider-response,6,69534,0.0-2.0-0.3,NA,"<b>Oliver:</b><em> Tony knows that Lucy broke the plate.</em><br> <b>Noah:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Noah's rejection of Oliver's utterance?",50,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
7791,77,html-slider-response,7,77326,0.0-2.0-0.4,NA,"<b>Dawn:</b><em> Emma discovered that Raul cheated on his wife.</em><br> <b>Nina:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Nina's rejection of Dawn's utterance?",50,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
7971,92,html-slider-response,8,85298,0.0-2.0-0.5,NA,"<b>Frank:</b><em> The police found Jack, who saw the murder.</em><br> <b>Ken:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Ken's rejection of Frank's utterance?",50,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
6054,74,html-slider-response,9,91353,0.0-2.0-0.6,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
6730,89,html-slider-response,10,98084,0.0-2.0-0.7,NA,"<b>Steven:</b><em> David confirmed that Ann stole the money.</em><br> <b>Charlie:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Charlie's rejection of Steven's utterance?",50,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
5686,91,html-slider-response,11,103771,0.0-2.0-0.8,NA,"<b>Isabel:</b><em> Patricia is right that Dustin lost his key.</em><br> <b>Bob:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Bob's rejection of Isabel's utterance?",50,NA,bb1e9416-3e7e-480c-9c55-7477e9c07b62,2024-07-19 16:53:17 CEST
