rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,slider_start,accuracy,participant_id,ctime
18757,100,html-slider-response,11,176603,0.0-2.0-0.8,NA,<b>Alice:</b><em>  Is Sophia right that Jack saw the murder?</em> <br> <br> Is Alice asking whether Jack saw the murder?,50,NA,c882106c-adf2-4267-82b3-856e354ace4f,2024-07-19 15:33:38 CEST
16178,"{""P0_Q0"":null,""age"":""41"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""none""}",survey,12,192938,0.0-3.0,NA,NA,NA,[],c882106c-adf2-4267-82b3-856e354ace4f,2024-07-19 15:33:38 CEST
8204,"{""Q0"":""Patricia""}",survey-text,0,8256,0.0-0.0-0.0,TRUE,NA,NA,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
1372,0,html-button-response,1,9631,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
14269,0,html-button-response,2,23901,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
7846,0,html-slider-response,3,31749,0.0-2.0-0.0,NA,<b>Noah:</b><em>  Does Tony know that Lucy broke the plate?</em> <br> <br> Is Noah asking whether Lucy broke the plate?,50,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
6325,3,html-slider-response,4,38076,0.0-2.0-0.1,NA,"<b>Grace:</b><em> Did the police find Jack, who saw the murder?</em> <br> <br> Is Grace asking whether Jack saw the murder?",50,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
4107,0,html-slider-response,5,42185,0.0-2.0-0.2,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
4854,10,html-slider-response,6,47040,0.0-2.0-0.3,NA,"<b>Vincent:</b><em> Does Greg, who bought a new car, have a driver's license?</em> <br> <br> Is Vincent asking whether Greg bought a new car?",50,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
5343,0,html-slider-response,7,52385,0.0-2.0-0.4,NA,<b>Chloe:</b><em>  Did David discover that Ann stole the money?</em> <br> <br> Is Chloe asking whether Ann stole the money?,50,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
7704,11,html-slider-response,8,60091,0.0-2.0-0.5,NA,<b>Nina:</b><em>  Did Linda confess that Danny ate the last cupcake?</em> <br> <br> Is Nina asking whether Danny ate the last cupcake?,50,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
6871,89,html-slider-response,9,66963,0.0-2.0-0.6,NA,<b>William:</b><em>  Is Patricia right that Dustin lost his key?</em> <br> <br> Is William asking whether Dustin lost his key?,50,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
7113,38,html-slider-response,10,74077,0.0-2.0-0.7,NA,<b>Nora:</b><em>  Did Emma confirm that Raul cheated on his wife?</em> <br> <br> Is Nora asking whether Raul cheated on his wife?,50,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
4123,100,html-slider-response,11,78201,0.0-2.0-0.8,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
8660,"{""P0_Q0"":null,""age"":""40"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,86936,0.0-3.0,NA,NA,NA,[],9785040e-572d-4c05-8fd9-eee77dcc5155,2024-07-19 15:33:40 CEST
12041,"{""Q0"":""Elizabeth""}",survey-text,0,12048,0.0-0.0-0.0,TRUE,NA,NA,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
2062,0,html-button-response,1,14114,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
18731,0,html-button-response,2,32846,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
16915,0,html-slider-response,3,49763,0.0-2.0-0.0,NA,<b>Ken:</b><em>  Did Sophia confess that Jack saw the murder?</em> <br> <br> Is Ken asking whether Jack saw the murder?,50,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
8597,0,html-slider-response,4,58362,0.0-2.0-0.1,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
14898,100,html-slider-response,5,73261,0.0-2.0-0.2,NA,<b>Grace:</b><em>  Is Emma right that Raul cheated on his wife?</em> <br> <br> Is Grace asking whether Raul cheated on his wife?,50,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
6082,0,html-slider-response,6,79345,0.0-2.0-0.3,NA,"<b>Clare:</b><em> Does Dustin, who lost his key, feel upset?</em> <br> <br> Is Clare asking whether Dustin lost his key?",50,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
8815,0,html-slider-response,7,88161,0.0-2.0-0.4,NA,"<b>Steven:</b><em> Did Lucy forgive Danny, who ate the last cupcake?</em> <br> <br> Is Steven asking whether Danny ate the last cupcake?",50,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
15015,0,html-slider-response,8,103178,0.0-2.0-0.5,NA,<b>Noah:</b><em>  Did David confirm that Ann stole the money?</em> <br> <br> Is Noah asking whether Ann stole the money?,50,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
6164,0,html-slider-response,9,109345,0.0-2.0-0.6,NA,<b>Oliver:</b><em>  Did Mia discover that Greg bought a new car?</em> <br> <br> Is Oliver asking whether Greg bought a new car?,50,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
8348,0,html-slider-response,10,117695,0.0-2.0-0.7,NA,<b>Dawn:</b><em>  Does Tony know that Lucy broke the plate?</em> <br> <br> Is Dawn asking whether Lucy broke the plate?,50,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
9415,100,html-slider-response,11,127111,0.0-2.0-0.8,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
14451,"{""P0_Q0"":null,""age"":""48"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,141612,0.0-3.0,NA,NA,NA,[],fca98e7d-71ad-4d7b-8a22-9e12f1bf729a,2024-07-19 15:33:56 CEST
10116,"{""Q0"":""Patricia""}",survey-text,0,10135,0.0-0.0-0.0,TRUE,NA,NA,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
1877,0,html-button-response,1,12017,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
12243,0,html-button-response,2,24263,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
7320,100,html-slider-response,3,31587,0.0-2.0-0.0,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
14622,0,html-slider-response,4,46213,0.0-2.0-0.1,NA,"<b>Charlie:</b><em> Did the police find Jack, who saw the murder?</em> <br> <br> Is Charlie asking whether Jack saw the murder?",50,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
7709,100,html-slider-response,5,53925,0.0-2.0-0.2,NA,<b>Dawn:</b><em>  Did David confirm that Ann stole the money?</em> <br> <br> Is Dawn asking whether Ann stole the money?,50,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
13003,23,html-slider-response,6,66936,0.0-2.0-0.3,NA,<b>William:</b><em>  Did Linda confess that Danny ate the last cupcake?</em> <br> <br> Is William asking whether Danny ate the last cupcake?,50,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
6130,0,html-slider-response,7,73069,0.0-2.0-0.4,NA,<b>Clare:</b><em>  Does Mia know that Greg bought a new car?</em> <br> <br> Is Clare asking whether Greg bought a new car?,50,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
7438,0,html-slider-response,8,80510,0.0-2.0-0.5,NA,"<b>Charlotte:</b><em> Did Lucy, who broke the plate, apologize?</em> <br> <br> Is Charlotte asking whether Lucy broke the plate?",50,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
3983,0,html-slider-response,9,84495,0.0-2.0-0.6,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
7922,100,html-slider-response,10,92420,0.0-2.0-0.7,NA,<b>Nina:</b><em>  Is Emma right that Raul cheated on his wife?</em> <br> <br> Is Nina asking whether Raul cheated on his wife?,50,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
6471,0,html-slider-response,11,98894,0.0-2.0-0.8,NA,<b>Alice:</b><em>  Did Patricia discover that Dustin lost his key?</em> <br> <br> Is Alice asking whether Dustin lost his key?,50,NA,b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
10046,"{""P0_Q0"":null,""age"":""65"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,109051,0.0-3.0,NA,NA,NA,[],b84f0f85-c133-475d-a295-09390cccec22,2024-07-19 15:34:29 CEST
21558,"{""Q0"":""Elizabeth""}",survey-text,0,21596,0.0-0.0-0.0,TRUE,NA,NA,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
1217,0,html-button-response,1,22815,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
15330,0,html-button-response,2,38146,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
10398,23,html-slider-response,3,48545,0.0-2.0-0.0,NA,<b>Vincent:</b><em>  Does Patricia know that Dustin lost his key?</em> <br> <br> Is Vincent asking whether Dustin lost his key?,50,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
11454,14,html-slider-response,4,60000,0.0-2.0-0.1,NA,"<b>Clare:</b><em> Was Ann, who stole the money, caught by the police?</em> <br> <br> Is Clare asking whether Ann stole the money?",50,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
31075,100,html-slider-response,5,91077,0.0-2.0-0.2,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
4311,35,html-slider-response,6,95389,0.0-2.0-0.3,NA,<b>Alice:</b><em>  Did Linda discover that Danny ate the last cupcake?</em> <br> <br> Is Alice asking whether Danny ate the last cupcake?,50,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
5553,78,html-slider-response,7,100943,0.0-2.0-0.4,NA,<b>Chloe:</b><em>  Is Tony right that Lucy broke the plate?</em> <br> <br> Is Chloe asking whether Lucy broke the plate?,50,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
5109,35,html-slider-response,8,106053,0.0-2.0-0.5,NA,"<b>Frank:</b><em> Did the police find Jack, who saw the murder?</em> <br> <br> Is Frank asking whether Jack saw the murder?",50,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
9351,44,html-slider-response,9,115405,0.0-2.0-0.6,NA,<b>Noah:</b><em>  Did Mia confess that Greg bought a new car?</em> <br> <br> Is Noah asking whether Greg bought a new car?,50,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
4486,63,html-slider-response,10,119893,0.0-2.0-0.7,NA,<b>Steven:</b><em>  Did Emma confirm that Raul cheated on his wife?</em> <br> <br> Is Steven asking whether Raul cheated on his wife?,50,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
6701,0,html-slider-response,11,126595,0.0-2.0-0.8,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
9001,"{""P0_Q0"":null,""age"":""32"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,135652,0.0-3.0,NA,NA,NA,[],6e4476f3-ea0a-48a9-b9ae-3b458f3da31e,2024-07-19 15:35:45 CEST
19743,"{""Q0"":""Jennifer""}",survey-text,0,19769,0.0-0.0-0.0,TRUE,NA,NA,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
1289,0,html-button-response,1,21060,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
5489,0,html-button-response,2,26550,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
6984,4,html-slider-response,3,33537,0.0-2.0-0.0,NA,"<b>Clare:</b><em> Did the manager report Ann, who stole the money?</em> <br> <br> Is Clare asking whether Ann stole the money?",50,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
8250,14,html-slider-response,4,41790,0.0-2.0-0.1,NA,<b>Nina:</b><em>  Did Emma confess that Raul cheated on his wife?</em> <br> <br> Is Nina asking whether Raul cheated on his wife?,50,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
4245,95,html-slider-response,5,46037,0.0-2.0-0.2,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
3619,15,html-slider-response,6,49658,0.0-2.0-0.3,NA,<b>Charlie:</b><em>  Does Linda know that Danny ate the last cupcake?</em> <br> <br> Is Charlie asking whether Danny ate the last cupcake?,50,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
5510,11,html-slider-response,7,55169,0.0-2.0-0.4,NA,"<b>Steven:</b><em> Does Greg, who bought a new car, have a driver's license?</em> <br> <br> Is Steven asking whether Greg bought a new car?",50,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
3433,1,html-slider-response,8,58604,0.0-2.0-0.5,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
7358,49,html-slider-response,9,65963,0.0-2.0-0.6,NA,<b>Nora:</b><em>  Did Tony confirm that Lucy broke the plate?</em> <br> <br> Is Nora asking whether Lucy broke the plate?,50,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
8661,14,html-slider-response,10,74625,0.0-2.0-0.7,NA,<b>Charlotte:</b><em>  Did Patricia discover that Dustin lost his key?</em> <br> <br> Is Charlotte asking whether Dustin lost his key?,50,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
4231,66,html-slider-response,11,78858,0.0-2.0-0.8,NA,<b>Oliver:</b><em>  Is Sophia right that Jack saw the murder?</em> <br> <br> Is Oliver asking whether Jack saw the murder?,50,NA,e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
9773,"{""P0_Q0"":null,""age"":""34"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,88671,0.0-3.0,NA,NA,NA,[],e4c2c1d8-8d38-4a4a-8306-86e43ca5d693,2024-07-19 15:35:47 CEST
22328,"{""Q0"":""Jessica""}",survey-text,0,22339,0.0-0.0-0.0,TRUE,NA,NA,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
4006,0,html-button-response,1,26346,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
37435,0,html-button-response,2,63781,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
36587,0,html-slider-response,3,100369,0.0-2.0-0.0,NA,"<b>Alice:</b><em> Did the police find Jack, who saw the murder?</em> <br> <br> Is Alice asking whether Jack saw the murder?",50,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
42660,0,html-slider-response,4,143030,0.0-2.0-0.1,NA,<b>Nora:</b><em>  Did David discover that Ann stole the money?</em> <br> <br> Is Nora asking whether Ann stole the money?,50,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
14174,100,html-slider-response,5,157205,0.0-2.0-0.2,NA,<b>Isabel:</b><em>  Is Tony right that Lucy broke the plate?</em> <br> <br> Is Isabel asking whether Lucy broke the plate?,50,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
17996,0,html-slider-response,6,175202,0.0-2.0-0.3,NA,"<b>Nina:</b><em> Does Raul, who cheated on his wife, feel guilty?</em> <br> <br> Is Nina asking whether Raul cheated on his wife?",50,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
12548,0,html-slider-response,7,187751,0.0-2.0-0.4,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
20254,100,html-slider-response,8,208006,0.0-2.0-0.5,NA,<b>Clare:</b><em>  Did Patricia confirm that Dustin lost his key?</em> <br> <br> Is Clare asking whether Dustin lost his key?,50,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
23573,100,html-slider-response,9,231580,0.0-2.0-0.6,NA,<b>Charlie:</b><em>  Did Linda confess that Danny ate the last cupcake?</em> <br> <br> Is Charlie asking whether Danny ate the last cupcake?,50,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
13325,100,html-slider-response,10,244905,0.0-2.0-0.7,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
17052,0,html-slider-response,11,261958,0.0-2.0-0.8,NA,<b>Dawn:</b><em>  Does Mia know that Greg bought a new car?</em> <br> <br> Is Dawn asking whether Greg bought a new car?,50,NA,b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
33403,"{""P0_Q0"":null,""age"":""38"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""None""}",survey,12,295398,0.0-3.0,NA,NA,NA,[],b3d2e9b4-b122-4277-a58c-b0ace227f1ab,2024-07-19 15:35:53 CEST
21083,"{""Q0"":""Barbara""}",survey-text,0,21111,0.0-0.0-0.0,TRUE,NA,NA,NA,305a7168-2ef1-4e63-bc0c-3ea998783207,2024-07-19 15:35:58 CEST
1755,0,html-button-response,1,22868,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,305a7168-2ef1-4e63-bc0c-3ea998783207,2024-07-19 15:35:58 CEST
19373,0,html-button-response,2,42243,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,305a7168-2ef1-4e63-bc0c-3ea998783207,2024-07-19 15:35:58 CEST
27913,0,html-slider-response,3,70162,0.0-2.0-0.0,NA,"<b>Charlotte:</b><em> Did Ann criticize Raul, who cheated on his wife?</em> <br> <br> Is Charlotte asking whether Raul cheated on his wife?",50,NA,305a7168-2ef1-4e63-bc0c-3ea998783207,2024-07-19 15:35:58 CEST
40583,33,html-slider-response,4,110748,0.0-2.0-0.1,NA,<b>Nora:</b><em>  Did Tony discover that Lucy broke the plate?</em> <br> <br> Is Nora asking whether Lucy broke the plate?,50,NA,305a7168-2ef1-4e63-bc0c-3ea998783207,2024-07-19 15:35:58 CEST
11417,14,html-slider-response,5,122166,0.0-2.0-0.2,NA,<b>Frank:</b><em>  Did Patricia confess that Dustin lost his key?</em> <br> <br> Is Frank asking whether Dustin lost his key?,50,NA,305a7168-2ef1-4e63-bc0c-3ea998783207,2024-07-19 15:35:58 CEST
