rt	stimulus	response	trial_type	trial_index	time_elapsed	internal_node_id	slider_start	accuracy	participant_id	ctime
18464	<b>Daniel:</b><em> What about Sophia? What did she do?</em><br> <b>William:</b><em> Patrick knows that she got a tattoo.</em> <br> <br> <br> How natural is William's answer to Daniel's question?	58	html-slider-response	1	32135	0.0-1.0-0.0	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
15102	<b>Charlotte:</b><em> What about Mia? What did she do?</em><br> <b>Nora:</b><em> David discovered that she drank two cocktails last night.</em> <br> <br> <br> How natural is Nora's answer to Charlotte's question?	78	html-slider-response	2	47239	0.0-1.0-0.1	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
13313	<b>Bob:</b><em> What about Patricia? Why is she proud?</em><br> <b>Leo:</b><em> She is right that Jackson ran 10 miles.</em> <br> <br> <br> How natural is Leo's answer to Bob's question?	34	html-slider-response	3	60554	0.0-1.0-0.2	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
12103	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	3	html-slider-response	4	72659	0.0-1.0-0.3	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
7914	<b>Dawn:</b><em> What about Jessica? Why is she upset?</em><br> <b>Grace:</b><em> She confessed that Tony had a drink last night.</em> <br> <br> <br> How natural is Grace's answer to Dawn's question?	98	html-slider-response	5	80574	0.0-1.0-0.4	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
7236	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	6	87812	0.0-1.0-0.5	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
7737	<b>Nina:</b><em> What about Linda? Why is she pouting?</em><br> <b>Jack:</b><em> She said that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Jack's answer to Nina's question?	95	html-slider-response	7	95550	0.0-1.0-0.6	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
9472	<b>Charlie:</b><em> What about Emma? What did she do?</em><br> <b>Isabel:</b><em> James thinks that she studied on Saturday morning.</em> <br> <br> <br> How natural is Isabel's answer to Charlie's question?	75	html-slider-response	8	105024	0.0-1.0-0.7	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
12117	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	74	html-slider-response	9	117142	0.0-1.0-0.8	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
8970	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	76	html-slider-response	10	126114	0.0-1.0-0.9	50	NA	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
14135	NA	{""P0_Q0"":null,""age"":""73"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	140324	0.0-2.0	NA	[]	bc3caff1-4caf-4379-afd4-c0ed8fedcc3a	2023-11-08 15:13:59 CET
47498	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	47517	0.0-0.0	NA	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
11069	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	5	html-slider-response	1	58588	0.0-1.0-0.0	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
11497	<b>Dawn:</b><em> What about Emma? What did she do?</em><br> <b>Clare:</b><em> James is right that she studied on Saturday morning.</em> <br> <br> <br> How natural is Clare's answer to Dawn's question?	4	html-slider-response	2	70086	0.0-1.0-0.1	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
5917	<b>William:</b><em> What about David? Why is he smirking?</em><br> <b>Daniel:</b><em> He knows that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Daniel's answer to William's question?	86	html-slider-response	3	76004	0.0-1.0-0.2	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
5286	<b>Noah:</b><em> What about Jackson? What did he do?</em><br> <b>Vincent:</b><em> Patricia said that he ran 10 miles.</em> <br> <br> <br> How natural is Vincent's answer to Noah's question?	78	html-slider-response	4	81291	0.0-1.0-0.3	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
4026	<b>Frank:</b><em> What about Patrick? Why is he angry?</em><br> <b>Steven:</b><em> He thinks that Sophia got a tattoo.</em> <br> <br> <br> How natural is Steven's answer to Frank's question?	87	html-slider-response	5	85319	0.0-1.0-0.4	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
7255	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	64	html-slider-response	6	92575	0.0-1.0-0.5	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
6636	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	1	html-slider-response	7	99213	0.0-1.0-0.6	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
6749	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	63	html-slider-response	8	105963	0.0-1.0-0.7	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
5219	<b>Bob:</b><em> What about Jessica? Why is she upset?</em><br> <b>Nina:</b><em> She discovered that Tony had a drink last night.</em> <br> <br> <br> How natural is Nina's answer to Bob's question?	82	html-slider-response	9	111183	0.0-1.0-0.8	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
7030	<b>Leo:</b><em> What about Danny? What did he do?</em><br> <b>Jack:</b><em> Linda confessed that he ate the last cupcake.</em> <br> <br> <br> How natural is Jack's answer to Leo's question?	82	html-slider-response	10	118215	0.0-1.0-0.9	50	NA	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
47739	NA	{""P0_Q0"":null,""age"":""37"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	166008	0.0-2.0	NA	[]	660b8cfa-e8eb-47c4-9208-02e284cbca78	2023-11-08 15:14:07 CET
22582	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	22589	0.0-0.0	NA	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
15973	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	17	html-slider-response	1	38564	0.0-1.0-0.0	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
18401	<b>Daniel:</b><em> What about Patricia? Why is she proud?</em><br> <b>Leo:</b><em> She thinks that Jackson ran 10 miles.</em> <br> <br> <br> How natural is Leo's answer to Daniel's question?	77	html-slider-response	2	56966	0.0-1.0-0.1	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
10943	<b>Steven:</b><em> What about Sophia? What did she do?</em><br> <b>Nina:</b><em> Patrick discovered that she got a tattoo.</em> <br> <br> <br> How natural is Nina's answer to Steven's question?	41	html-slider-response	3	67911	0.0-1.0-0.2	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
8553	<b>Chloe:</b><em> What about James? Why is he annoyed?</em><br> <b>Dawn:</b><em> He confessed that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Dawn's answer to Chloe's question?	29	html-slider-response	4	76465	0.0-1.0-0.3	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
7064	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	5	83530	0.0-1.0-0.4	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
24125	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	31	html-slider-response	6	107657	0.0-1.0-0.5	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
9904	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	7	117562	0.0-1.0-0.6	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
13777	<b>Frank:</b><em> What about David? Why is he smirking?</em><br> <b>Isabel:</b><em> He is right that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Isabel's answer to Frank's question?	18	html-slider-response	8	131340	0.0-1.0-0.7	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
25996	<b>Ken:</b><em> What about Danny? What did he do?</em><br> <b>Grace:</b><em> Linda said that he ate the last cupcake.</em> <br> <br> <br> How natural is Grace's answer to Ken's question?	68	html-slider-response	9	157337	0.0-1.0-0.8	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
14161	<b>Alice:</b><em> What about Tony? What did he do?</em><br> <b>William:</b><em> Jessica knows that he had a drink last night.</em> <br> <br> <br> How natural is William's answer to Alice's question?	56	html-slider-response	10	171500	0.0-1.0-0.9	50	NA	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
24740	NA	{""P0_Q0"":null,""age"":""47"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	196281	0.0-2.0	NA	[]	73c9f8e2-2b07-4034-bbdb-b84315ca101e	2023-11-08 15:14:16 CET
3603	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	3608	0.0-0.0	NA	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
10750	<b>Vincent:</b><em> What about Jackson? What did he do?</em><br> <b>Leo:</b><em> Patricia knows that he ran 10 miles.</em> <br> <br> <br> How natural is Leo's answer to Vincent's question?	53	html-slider-response	1	14360	0.0-1.0-0.0	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
5608	<b>William:</b><em> What about Tony? What did he do?</em><br> <b>Nora:</b><em> Jessica discovered that he had a drink last night.</em> <br> <br> <br> How natural is Nora's answer to William's question?	28	html-slider-response	2	19968	0.0-1.0-0.1	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
5167	<b>Dawn:</b><em> What about James? Why is he annoyed?</em><br> <b>Daniel:</b><em> He confessed that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Daniel's answer to Dawn's question?	94	html-slider-response	3	25136	0.0-1.0-0.2	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
6635	<b>Bob:</b><em> What about David? Why is he smirking?</em><br> <b>Oliver:</b><em> He is right that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Oliver's answer to Bob's question?	94	html-slider-response	4	31771	0.0-1.0-0.3	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
5363	<b>Nina:</b><em> What about Patrick? Why is he angry?</em><br> <b>Isabel:</b><em> He thinks that Sophia got a tattoo.</em> <br> <br> <br> How natural is Isabel's answer to Nina's question?	100	html-slider-response	5	37135	0.0-1.0-0.4	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
4333	<b>Frank:</b><em> What about Danny? What did he do?</em><br> <b>Clare:</b><em> Linda said that he ate the last cupcake.</em> <br> <br> <br> How natural is Clare's answer to Frank's question?	100	html-slider-response	6	41469	0.0-1.0-0.5	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
4042	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	5	html-slider-response	7	45512	0.0-1.0-0.6	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
4487	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	67	html-slider-response	8	50000	0.0-1.0-0.7	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
5010	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	9	55011	0.0-1.0-0.8	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
3548	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	14	html-slider-response	10	58560	0.0-1.0-0.9	50	NA	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
10510	NA	{""P0_Q0"":null,""age"":""37"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	69100	0.0-2.0	NA	[]	48a1385f-e26f-4ef8-89e8-9066b8094bff	2023-11-08 15:14:54 CET
7970	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	7979	0.0-0.0	NA	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
4799	<b>Daniel:</b><em> What about Linda? Why is she pouting?</em><br> <b>Noah:</b><em> She discovered that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Noah's answer to Daniel's question?	78	html-slider-response	1	12780	0.0-1.0-0.0	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
7177	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	37	html-slider-response	2	19959	0.0-1.0-0.1	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
4689	<b>William:</b><em> What about David? Why is he smirking?</em><br> <b>Charlie:</b><em> He knows that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Charlie's answer to William's question?	79	html-slider-response	3	24649	0.0-1.0-0.2	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
4319	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	3	html-slider-response	4	28970	0.0-1.0-0.3	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
8321	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	6	html-slider-response	5	37294	0.0-1.0-0.4	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
3174	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	44	html-slider-response	6	40469	0.0-1.0-0.5	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
3619	<b>Ken:</b><em> What about Sophia? What did she do?</em><br> <b>Jack:</b><em> Patrick said that she got a tattoo.</em> <br> <br> <br> How natural is Jack's answer to Ken's question?	97	html-slider-response	7	44090	0.0-1.0-0.6	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
4453	<b>Oliver:</b><em> What about Emma? What did she do?</em><br> <b>Frank:</b><em> James thinks that she studied on Saturday morning.</em> <br> <br> <br> How natural is Frank's answer to Oliver's question?	89	html-slider-response	8	48544	0.0-1.0-0.7	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
3106	<b>Nora:</b><em> What about Jackson? What did he do?</em><br> <b>Dawn:</b><em> Patricia confessed that he ran 10 miles.</em> <br> <br> <br> How natural is Dawn's answer to Nora's question?	68	html-slider-response	9	51652	0.0-1.0-0.8	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
6891	<b>Grace:</b><em> What about Jessica? Why is she upset?</em><br> <b>Leo:</b><em> She is right that Tony had a drink last night.</em> <br> <br> <br> How natural is Leo's answer to Grace's question?	46	html-slider-response	10	58546	0.0-1.0-0.9	50	NA	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
28649	NA	{""P0_Q0"":null,""age"":""54"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""these sound like newspaper writing, rather than actual person to person spoken english""}	survey	11	87228	0.0-2.0	NA	[]	bfa8c9f1-0c60-42a9-ab78-ffae955c6954	2023-11-08 15:14:59 CET
20387	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	20397	0.0-0.0	NA	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
15749	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	72	html-slider-response	1	36150	0.0-1.0-0.0	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
7329	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	2	43482	0.0-1.0-0.1	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
6314	<b>Alice:</b><em> What about Patrick? Why is he angry?</em><br> <b>Grace:</b><em> He thinks that Sophia got a tattoo.</em> <br> <br> <br> How natural is Grace's answer to Alice's question?	100	html-slider-response	3	49798	0.0-1.0-0.2	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
7308	<b>Leo:</b><em> What about Jessica? Why is she upset?</em><br> <b>Jack:</b><em> She knows that Tony had a drink last night.</em> <br> <br> <br> How natural is Jack's answer to Leo's question?	100	html-slider-response	4	57108	0.0-1.0-0.3	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
5674	<b>Nora:</b><em> What about Jackson? What did he do?</em><br> <b>Vincent:</b><em> Patricia confessed that he ran 10 miles.</em> <br> <br> <br> How natural is Vincent's answer to Nora's question?	31	html-slider-response	5	62783	0.0-1.0-0.4	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
5067	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	38	html-slider-response	6	67853	0.0-1.0-0.5	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
10713	<b>Noah:</b><em> What about Emma? What did she do?</em><br> <b>Ken:</b><em> James said that she studied on Saturday morning.</em> <br> <br> <br> How natural is Ken's answer to Noah's question?	100	html-slider-response	7	78568	0.0-1.0-0.6	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
9995	<b>Isabel:</b><em> What about Linda? Why is she pouting?</em><br> <b>Dawn:</b><em> She discovered that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Dawn's answer to Isabel's question?	80	html-slider-response	8	88565	0.0-1.0-0.7	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
6438	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	9	95006	0.0-1.0-0.8	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
6810	<b>Frank:</b><em> What about Mia? What did she do?</em><br> <b>Clare:</b><em> David is right that she drank two cocktails last night.</em> <br> <br> <br> How natural is Clare's answer to Frank's question?	34	html-slider-response	10	101818	0.0-1.0-0.9	50	NA	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
17930	NA	{""P0_Q0"":null,""age"":""51"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	119797	0.0-2.0	NA	[]	c4ba5e0e-b1b0-40d4-9ded-7dad24daf95c	2023-11-08 15:15:23 CET
8472	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	8479	0.0-0.0	NA	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
8417	<b>Ken:</b><em> What about Jessica? Why is she upset?</em><br> <b>Noah:</b><em> She discovered that Tony had a drink last night.</em> <br> <br> <br> How natural is Noah's answer to Ken's question?	98	html-slider-response	1	16897	0.0-1.0-0.0	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
